time, G_01, G_02,G_03,G_04,G_05,G_06,G_07,G_08,G_09,G_10
2.631,1061.703,509.665,631.739,623.417,496.550,637.698,549.156,545.463,815.675,236.486
2.632,1060.509,509.702,631.883,623.600,496.653,637.817,549.338,545.410,815.819,236.539
2.633,1059.314,509.739,632.028,623.783,496.756,637.937,549.521,545.355,815.963,236.591
2.634,1058.119,509.775,632.174,623.966,496.859,638.056,549.704,545.300,816.107,236.645
2.635,1056.922,509.812,632.319,624.149,496.962,638.175,549.887,545.244,816.251,236.698
2.636,1055.724,509.849,632.465,624.331,497.065,638.294,550.069,545.187,816.395,236.752
2.637,1054.526,509.887,632.611,624.513,497.168,638.413,550.252,545.130,816.539,236.807
2.638,1053.326,509.924,632.757,624.694,497.272,638.532,550.435,545.071,816.683,236.862
2.639,1052.126,509.961,632.903,624.875,497.375,638.651,550.617,545.012,816.827,236.917
2.640,1050.924,509.999,633.050,625.056,497.478,638.770,550.799,544.951,816.970,236.972
2.641,1049.722,510.036,633.197,625.237,497.582,638.889,550.982,544.890,817.114,237.028
2.642,1048.519,510.074,633.344,625.417,497.686,639.008,551.164,544.829,817.258,237.085
2.643,1047.315,510.112,633.491,625.596,497.789,639.127,551.346,544.766,817.401,237.142
2.644,1046.111,510.150,633.639,625.776,497.893,639.245,551.528,544.703,817.545,237.199
2.645,1044.905,510.188,633.787,625.955,497.997,639.364,551.710,544.638,817.688,237.257
2.646,1043.699,510.226,633.935,626.133,498.101,639.483,551.892,544.573,817.832,237.315
2.647,1042.492,510.264,634.083,626.311,498.204,639.601,552.073,544.508,817.975,237.373
2.648,1041.284,510.302,634.231,626.489,498.308,639.720,552.255,544.441,818.118,237.432
2.649,1040.076,510.340,634.380,626.667,498.413,639.838,552.436,544.374,818.261,237.491
2.650,1038.867,510.379,634.528,626.844,498.517,639.957,552.618,544.306,818.404,237.551
2.651,1037.657,510.417,634.677,627.020,498.621,640.075,552.799,544.238,818.547,237.611
2.652,1036.446,510.456,634.826,627.196,498.725,640.193,552.979,544.168,818.690,237.671
2.653,1035.235,510.495,634.975,627.372,498.829,640.312,553.160,544.098,818.833,237.732
2.654,1034.024,510.534,635.125,627.547,498.934,640.430,553.341,544.028,818.975,237.793
2.655,1032.811,510.573,635.274,627.722,499.038,640.548,553.521,543.956,819.118,237.855
2.656,1031.598,510.612,635.424,627.896,499.143,640.666,553.701,543.884,819.260,237.916
2.657,1030.385,510.651,635.574,628.070,499.247,640.784,553.881,543.811,819.403,237.979
2.658,1029.171,510.690,635.724,628.243,499.352,640.902,554.061,543.738,819.545,238.041
2.659,1027.956,510.729,635.874,628.416,499.457,641.020,554.240,543.664,819.687,238.104
2.660,1026.741,510.769,636.024,628.589,499.561,641.138,554.420,543.589,819.829,238.168
2.661,1025.526,510.809,636.175,628.761,499.666,641.256,554.599,543.514,819.971,238.231
2.662,1024.309,510.848,636.325,628.932,499.771,641.374,554.777,543.438,820.113,238.295
2.663,1023.093,510.888,636.476,629.103,499.876,641.492,554.956,543.362,820.254,238.360
2.664,1021.876,510.928,636.626,629.273,499.981,641.610,555.134,543.285,820.396,238.425
2.665,1020.659,510.968,636.777,629.443,500.086,641.728,555.312,543.207,820.537,238.490
2.666,1019.441,511.008,636.928,629.613,500.191,641.846,555.490,543.129,820.678,238.555
2.667,1018.223,511.048,637.079,629.782,500.296,641.963,555.668,543.050,820.819,238.621
2.668,1017.004,511.089,637.230,629.950,500.401,642.081,555.845,542.971,820.960,238.687
2.669,1015.785,511.129,637.381,630.118,500.507,642.199,556.022,542.891,821.101,238.754
2.670,1014.566,511.170,637.533,630.285,500.612,642.316,556.199,542.810,821.242,238.821
2.671,1013.347,511.210,637.684,630.452,500.717,642.434,556.375,542.730,821.382,238.888
2.672,1012.127,511.251,637.835,630.618,500.823,642.551,556.551,542.648,821.522,238.956
2.673,1010.907,511.292,637.987,630.784,500.928,642.669,556.727,542.566,821.662,239.023
2.674,1009.686,511.333,638.138,630.949,501.034,642.786,556.902,542.484,821.802,239.092
2.675,1008.466,511.374,638.290,631.113,501.139,642.904,557.077,542.401,821.942,239.160
2.676,1007.245,511.415,638.441,631.277,501.245,643.021,557.252,542.318,822.082,239.229
2.677,1006.024,511.457,638.593,631.441,501.351,643.138,557.426,542.234,822.221,239.298
2.678,1004.803,511.498,638.745,631.603,501.456,643.256,557.600,542.149,822.360,239.368
2.679,1003.581,511.540,638.896,631.766,501.562,643.373,557.774,542.065,822.500,239.438
2.680,1002.360,511.581,639.048,631.927,501.668,643.490,557.948,541.980,822.638,239.508
2.681,1001.138,511.623,639.200,632.088,501.774,643.607,558.121,541.894,822.777,239.578
2.682,999.916,511.665,639.352,632.249,501.879,643.724,558.293,541.808,822.916,239.649
2.683,998.695,511.707,639.503,632.408,501.985,643.841,558.465,541.722,823.054,239.720
2.684,997.473,511.749,639.655,632.568,502.091,643.959,558.637,541.635,823.192,239.792
2.685,996.251,511.791,639.807,632.726,502.197,644.076,558.809,541.548,823.330,239.864
2.686,995.029,511.834,639.959,632.884,502.303,644.193,558.980,541.460,823.468,239.936
2.687,993.807,511.876,640.111,633.042,502.409,644.310,559.150,541.373,823.605,240.008
2.688,992.585,511.919,640.262,633.198,502.515,644.427,559.321,541.284,823.742,240.080
2.689,991.363,511.961,640.414,633.354,502.621,644.543,559.490,541.196,823.880,240.153
2.690,990.141,512.004,640.566,633.510,502.728,644.660,559.660,541.107,824.016,240.227
2.691,988.919,512.047,640.718,633.664,502.834,644.777,559.829,541.018,824.153,240.300
2.692,987.697,512.090,640.869,633.819,502.940,644.894,559.997,540.928,824.289,240.374
2.693,986.475,512.133,641.021,633.972,503.046,645.011,560.165,540.839,824.426,240.448
2.694,985.254,512.177,641.173,634.125,503.152,645.128,560.333,540.749,824.562,240.522
2.695,984.032,512.220,641.324,634.277,503.259,645.244,560.500,540.658,824.697,240.597
2.696,982.811,512.264,641.476,634.428,503.365,645.361,560.667,540.568,824.833,240.672
2.697,981.590,512.307,641.627,634.579,503.471,645.478,560.833,540.477,824.968,240.747
2.698,980.369,512.351,641.778,634.729,503.578,645.594,560.999,540.386,825.103,240.822
2.699,979.148,512.395,641.930,634.879,503.684,645.711,561.164,540.295,825.238,240.898
2.700,977.927,512.439,642.081,635.027,503.791,645.827,561.329,540.203,825.372,240.974
2.701,976.707,512.483,642.232,635.176,503.897,645.944,561.493,540.111,825.507,241.050
2.702,975.487,512.527,642.383,635.323,504.003,646.060,561.657,540.020,825.641,241.126
2.703,974.267,512.571,642.534,635.470,504.110,646.177,561.820,539.927,825.775,241.203
2.704,973.047,512.616,642.685,635.616,504.216,646.293,561.983,539.835,825.908,241.280
2.705,971.828,512.660,642.836,635.761,504.323,646.410,562.146,539.743,826.041,241.357
2.706,970.609,512.705,642.987,635.905,504.429,646.526,562.307,539.650,826.174,241.435
2.707,969.391,512.750,643.137,636.049,504.536,646.643,562.469,539.558,826.307,241.512
2.708,968.172,512.795,643.288,636.192,504.643,646.759,562.629,539.465,826.440,241.590
2.709,966.955,512.840,643.438,636.335,504.749,646.875,562.790,539.372,826.572,241.668
2.710,965.737,512.885,643.588,636.476,504.856,646.991,562.949,539.279,826.704,241.747
2.711,964.520,512.930,643.738,636.617,504.962,647.108,563.108,539.185,826.836,241.825
2.712,963.304,512.975,643.888,636.757,505.069,647.224,563.267,539.092,826.967,241.904
2.713,962.087,513.021,644.038,636.897,505.175,647.340,563.425,538.999,827.098,241.983
2.714,960.872,513.067,644.188,637.036,505.282,647.456,563.582,538.905,827.229,242.062
2.715,959.657,513.112,644.338,637.174,505.389,647.572,563.739,538.812,827.359,242.142
2.716,958.442,513.158,644.487,637.311,505.495,647.688,563.895,538.718,827.490,242.221
2.717,957.228,513.204,644.636,637.447,505.602,647.804,564.051,538.625,827.620,242.301
2.718,956.014,513.250,644.785,637.583,505.708,647.920,564.206,538.531,827.749,242.381
2.719,954.801,513.296,644.934,637.718,505.815,648.036,564.361,538.438,827.879,242.461
2.720,953.588,513.343,645.083,637.852,505.921,648.152,564.515,538.344,828.008,242.542
2.721,952.377,513.389,645.232,637.986,506.028,648.268,564.668,538.251,828.137,242.622
2.722,951.165,513.436,645.380,638.119,506.135,648.384,564.821,538.157,828.265,242.703
2.723,949.955,513.483,645.529,638.251,506.241,648.500,564.973,538.063,828.393,242.784
2.724,948.745,513.529,645.677,638.382,506.348,648.616,565.124,537.970,828.521,242.865
2.725,947.535,513.576,645.825,638.512,506.454,648.731,565.275,537.876,828.649,242.947
2.726,946.327,513.623,645.972,638.642,506.561,648.847,565.425,537.783,828.776,243.028
2.727,945.119,513.671,646.120,638.771,506.667,648.963,565.575,537.690,828.903,243.110
2.728,943.911,513.718,646.267,638.899,506.774,649.079,565.724,537.596,829.030,243.192
2.729,942.705,513.765,646.414,639.026,506.880,649.194,565.872,537.503,829.156,243.274
2.730,941.499,513.813,646.561,639.152,506.987,649.310,566.020,537.410,829.282,243.356
2.731,940.294,513.860,646.708,639.278,507.093,649.425,566.167,537.317,829.408,243.438
2.732,939.090,513.908,646.854,639.403,507.200,649.541,566.313,537.224,829.533,243.521
2.733,937.886,513.956,647.000,639.527,507.306,649.656,566.459,537.132,829.658,243.603
2.734,936.684,514.004,647.146,639.651,507.412,649.772,566.604,537.039,829.783,243.686
2.735,935.482,514.052,647.292,639.773,507.519,649.887,566.749,536.946,829.907,243.769
2.736,934.281,514.101,647.437,639.895,507.625,650.003,566.892,536.854,830.031,243.852
2.737,933.081,514.149,647.583,640.016,507.731,650.118,567.035,536.762,830.155,243.936
2.738,931.882,514.197,647.728,640.136,507.838,650.233,567.178,536.670,830.278,244.019
2.739,930.683,514.246,647.873,640.255,507.944,650.349,567.320,536.578,830.401,244.102
2.740,929.486,514.295,648.017,640.374,508.050,650.464,567.461,536.487,830.524,244.186
2.741,928.289,514.344,648.161,640.492,508.156,650.579,567.601,536.396,830.646,244.270
2.742,927.094,514.393,648.305,640.609,508.262,650.694,567.741,536.304,830.768,244.354
2.743,925.899,514.442,648.449,640.725,508.369,650.810,567.879,536.213,830.890,244.437
2.744,924.706,514.491,648.592,640.840,508.475,650.925,568.018,536.123,831.011,244.522
2.745,923.513,514.540,648.736,640.954,508.581,651.040,568.155,536.032,831.132,244.606
2.746,922.322,514.590,648.878,641.068,508.687,651.155,568.292,535.942,831.252,244.690
2.747,921.132,514.639,649.021,641.181,508.792,651.270,568.428,535.852,831.373,244.774
2.748,919.942,514.689,649.163,641.293,508.898,651.385,568.563,535.763,831.493,244.859
2.749,918.754,514.739,649.305,641.404,509.004,651.500,568.698,535.673,831.612,244.943
2.750,917.567,514.789,649.447,641.514,509.110,651.614,568.832,535.584,831.731,245.028
2.751,916.381,514.839,649.589,641.624,509.216,651.729,568.965,535.496,831.850,245.113
2.752,915.196,514.889,649.730,641.733,509.321,651.844,569.098,535.407,831.968,245.198
2.753,914.012,514.939,649.870,641.841,509.427,651.959,569.229,535.319,832.087,245.283
2.754,912.829,514.989,650.011,641.948,509.532,652.073,569.360,535.232,832.204,245.368
2.755,911.648,515.040,650.151,642.054,509.638,652.188,569.490,535.144,832.322,245.453
2.756,910.467,515.091,650.291,642.159,509.743,652.303,569.620,535.057,832.438,245.538
2.757,909.288,515.141,650.430,642.264,509.849,652.417,569.749,534.970,832.555,245.623
2.758,908.110,515.192,650.570,642.368,509.954,652.532,569.877,534.884,832.671,245.708
2.759,906.934,515.243,650.709,642.471,510.059,652.646,570.004,534.798,832.787,245.794
2.760,905.758,515.294,650.847,642.573,510.164,652.761,570.130,534.713,832.903,245.879
2.761,904.584,515.346,650.985,642.674,510.270,652.875,570.256,534.628,833.018,245.964
2.762,903.411,515.397,651.123,642.774,510.375,652.989,570.381,534.543,833.132,246.050
2.763,902.240,515.448,651.261,642.874,510.480,653.103,570.505,534.459,833.247,246.135
2.764,901.070,515.500,651.398,642.973,510.584,653.218,570.628,534.375,833.361,246.221
2.765,899.901,515.552,651.535,643.071,510.689,653.332,570.751,534.291,833.474,246.307
2.766,898.733,515.603,651.671,643.168,510.794,653.446,570.873,534.208,833.587,246.392
2.767,897.567,515.655,651.807,643.264,510.899,653.560,570.994,534.126,833.700,246.478
2.768,896.403,515.707,651.943,643.359,511.003,653.674,571.114,534.044,833.812,246.564
2.769,895.239,515.759,652.078,643.454,511.108,653.788,571.233,533.962,833.924,246.649
2.770,894.077,515.812,652.213,643.548,511.212,653.902,571.352,533.881,834.036,246.735
2.771,892.917,515.864,652.348,643.641,511.316,654.015,571.470,533.800,834.147,246.821
2.772,891.758,515.916,652.482,643.733,511.421,654.129,571.587,533.720,834.258,246.907
2.773,890.600,515.969,652.616,643.824,511.525,654.243,571.703,533.640,834.368,246.992
2.774,889.444,516.022,652.749,643.914,511.629,654.356,571.819,533.561,834.478,247.078
2.775,888.290,516.075,652.882,644.004,511.733,654.470,571.933,533.483,834.588,247.164
2.776,887.137,516.128,653.015,644.092,511.836,654.583,572.047,533.405,834.697,247.250
2.777,885.985,516.181,653.147,644.180,511.940,654.697,572.160,533.327,834.806,247.336
2.778,884.836,516.234,653.279,644.267,512.044,654.810,572.272,533.250,834.914,247.421
2.779,883.687,516.287,653.410,644.353,512.147,654.924,572.384,533.174,835.022,247.507
2.780,882.540,516.340,653.541,644.439,512.251,655.037,572.494,533.098,835.130,247.593
2.781,881.395,516.394,653.672,644.523,512.354,655.150,572.604,533.022,835.237,247.679
2.782,880.252,516.447,653.802,644.607,512.457,655.263,572.713,532.948,835.344,247.764
2.783,879.110,516.501,653.932,644.690,512.560,655.376,572.821,532.874,835.450,247.850
2.784,877.969,516.555,654.061,644.772,512.663,655.489,572.929,532.800,835.556,247.936
2.785,876.831,516.609,654.190,644.853,512.766,655.602,573.035,532.727,835.662,248.021
2.786,875.694,516.663,654.318,644.933,512.869,655.715,573.141,532.655,835.767,248.107
2.787,874.559,516.717,654.447,645.013,512.972,655.827,573.246,532.583,835.871,248.193
2.788,873.425,516.771,654.574,645.091,513.074,655.940,573.350,532.512,835.976,248.278
2.789,872.293,516.825,654.701,645.169,513.176,656.053,573.453,532.442,836.079,248.364
2.790,871.163,516.880,654.828,645.246,513.279,656.165,573.555,532.372,836.183,248.449
2.791,870.035,516.934,654.954,645.322,513.381,656.278,573.657,532.303,836.286,248.534
2.792,868.908,516.989,655.080,645.398,513.483,656.390,573.757,532.234,836.389,248.620
2.793,867.784,517.044,655.206,645.472,513.585,656.502,573.857,532.166,836.491,248.705
2.794,866.661,517.099,655.331,645.546,513.686,656.614,573.956,532.099,836.593,248.790
2.795,865.540,517.154,655.455,645.619,513.788,656.726,574.054,532.032,836.694,248.875
2.796,864.420,517.209,655.579,645.691,513.889,656.838,574.151,531.967,836.795,248.961
2.797,863.303,517.264,655.703,645.762,513.991,656.950,574.248,531.901,836.895,249.046
2.798,862.187,517.319,655.826,645.832,514.092,657.062,574.343,531.837,836.995,249.130
2.799,861.073,517.375,655.948,645.902,514.193,657.174,574.438,531.773,837.095,249.215
2.800,859.962,517.430,656.071,645.971,514.294,657.285,574.532,531.710,837.194,249.300
2.801,858.852,517.486,656.192,646.039,514.394,657.397,574.625,531.648,837.293,249.385
2.802,857.744,517.541,656.313,646.106,514.495,657.508,574.717,531.586,837.391,249.469
2.803,856.638,517.597,656.434,646.172,514.595,657.620,574.809,531.525,837.489,249.554
2.804,855.534,517.653,656.554,646.238,514.696,657.731,574.899,531.465,837.587,249.638
2.805,854.431,517.709,656.674,646.302,514.796,657.842,574.989,531.406,837.684,249.723
2.806,853.331,517.765,656.793,646.366,514.896,657.953,575.077,531.347,837.781,249.807
2.807,852.233,517.821,656.912,646.429,514.996,658.064,575.165,531.289,837.877,249.891
2.808,851.137,517.877,657.030,646.491,515.095,658.175,575.252,531.232,837.973,249.975
2.809,850.043,517.934,657.148,646.553,515.195,658.285,575.339,531.176,838.068,250.059
2.810,848.951,517.990,657.266,646.613,515.294,658.396,575.424,531.120,838.163,250.143
2.811,847.861,518.047,657.382,646.673,515.393,658.507,575.508,531.065,838.257,250.227
2.812,846.773,518.103,657.499,646.732,515.492,658.617,575.592,531.011,838.351,250.310
2.813,845.687,518.160,657.614,646.790,515.591,658.727,575.675,530.958,838.445,250.394
2.814,844.603,518.217,657.730,646.848,515.689,658.837,575.757,530.906,838.538,250.477
2.815,843.522,518.274,657.844,646.904,515.788,658.947,575.838,530.854,838.631,250.560
2.816,842.442,518.331,657.959,646.960,515.886,659.057,575.918,530.803,838.723,250.643
2.817,841.365,518.388,658.072,647.015,515.984,659.167,575.997,530.753,838.815,250.726
2.818,840.290,518.445,658.186,647.069,516.082,659.277,576.076,530.704,838.907,250.809
2.819,839.217,518.502,658.298,647.123,516.179,659.386,576.153,530.656,838.998,250.892
2.820,838.146,518.560,658.410,647.176,516.277,659.496,576.230,530.608,839.088,250.974
2.821,837.077,518.617,658.522,647.227,516.374,659.605,576.306,530.561,839.178,251.057
2.822,836.011,518.675,658.633,647.279,516.471,659.714,576.381,530.516,839.268,251.139
2.823,834.947,518.732,658.744,647.329,516.568,659.823,576.455,530.471,839.357,251.221
2.824,833.885,518.790,658.854,647.378,516.665,659.932,576.528,530.426,839.446,251.303
2.825,832.825,518.848,658.963,647.427,516.761,660.041,576.601,530.383,839.534,251.385
2.826,831.768,518.906,659.072,647.475,516.858,660.150,576.672,530.341,839.622,251.466
2.827,830.713,518.964,659.181,647.523,516.954,660.258,576.743,530.299,839.710,251.548
2.828,829.660,519.022,659.288,647.569,517.050,660.367,576.813,530.258,839.797,251.629
2.829,828.609,519.080,659.396,647.615,517.145,660.475,576.882,530.218,839.883,251.710
2.830,827.561,519.138,659.503,647.660,517.241,660.583,576.950,530.179,839.969,251.791
2.831,826.515,519.196,659.609,647.704,517.336,660.691,577.017,530.141,840.055,251.872
2.832,825.472,519.255,659.714,647.747,517.431,660.799,577.083,530.104,840.140,251.952
2.833,824.431,519.313,659.820,647.790,517.526,660.906,577.149,530.068,840.225,252.033
2.834,823.392,519.372,659.924,647.832,517.620,661.014,577.214,530.032,840.309,252.113
2.835,822.356,519.430,660.028,647.873,517.715,661.121,577.277,529.998,840.393,252.193
2.836,821.322,519.489,660.132,647.914,517.809,661.228,577.340,529.964,840.477,252.273
2.837,820.290,519.548,660.235,647.953,517.903,661.335,577.402,529.931,840.560,252.353
2.838,819.261,519.606,660.337,647.992,517.996,661.442,577.464,529.899,840.643,252.432
2.839,818.235,519.665,660.439,648.030,518.090,661.549,577.524,529.868,840.725,252.512
2.840,817.211,519.724,660.540,648.068,518.183,661.655,577.584,529.838,840.806,252.591
